,type,price,private_owner,floor_built,floor,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,district,subdistrict,postalcode,last_update,Street,latitude,longitude
7142,Penthouse,3350,0,180,5.0,3,3,1,1,0,1,1,0,1,1,0,0,0,Centro,Chueca-Justicia,28004.0,September,Banco de España,40.4218088,-3.692572
7143,Flat,830,0,50,5.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,11,40.4208945,-3.6968127
7144,Studio,1690,1,45,0.0,0,1,1,1,0,0,0,1,1,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,September,24,40.4098255,-3.699352
7145,Flat,1950,0,45,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,October,Calle de Buenavista,40.4099828,-3.6991077
7146,Duplex,1500,0,30,0.0,0,1,1,1,0,1,1,1,1,0,0,1,0,Centro,Chueca-Justicia,28004.0,November,2,40.4225394,-3.6978673
7147,Flat,1750,0,91,2.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Palacio,28013.0,September,Calle de Isabel La Católica,40.4215546,-3.7092154
7148,Studio,2100,0,120,,0,2,1,0,0,0,0,0,1,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,September,Unificación Comunista de España,40.4069101,-3.7049708
7149,Flat,1150,1,70,1.0,2,1,1,1,0,1,1,1,0,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,November,La Minoterie,40.4105047,-3.7062521
7150,Flat,2100,0,110,5.0,3,3,1,1,0,1,1,1,1,0,1,0,0,Centro,Palacio,,September,Plaza de San Miguel,40.4157141,-3.7094527
7151,Flat,1500,0,55,2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Centro,Lavapiés-Embajadores,28005.0,October,Calle del Carnero,40.4082864,-3.708467
7152,Flat,2000,0,70,1.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Huertas-Cortes,28014.0,October,,,
7153,Flat,2700,0,80,1.0,2,2,1,1,0,1,1,0,1,0,0,0,0,Centro,Sol,28013.0,November,Calle de la Montera,40.4182329,-3.7024955
7154,Flat,1650,0,80,1.0,2,1,1,1,0,1,1,1,0,1,1,0,0,Centro,Malasaña-Universidad,,November,Calle de San Vicente Ferrer,40.4257608,-3.7038591
7155,Flat,3300,0,125,4.0,3,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Huertas-Cortes,28014.0,November,,,
7156,Flat,1650,0,80,1.0,2,1,1,1,0,1,1,1,0,0,1,0,0,Centro,Malasaña-Universidad,,September,Calle de San Vicente Ferrer,40.4257608,-3.7038591
7157,Studio,1620,0,50,4.0,0,1,1,1,0,1,1,0,0,0,0,0,0,Centro,Malasaña-Universidad,28015.0,October,Calle del Conde Duque,40.4296965,-3.708944
7158,Flat,2200,0,60,1.0,2,2,1,1,0,1,1,0,1,0,0,0,0,Centro,Palacio,28013.0,November,Calle de Fomento,40.420869,-3.710313
7159,Flat,2613,0,55,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0,Centro,Malasaña-Universidad,,November,Calle de Manuela Malasaña,40.4286709,-3.7037553
7160,Flat,1600,0,110,2.0,3,1,1,1,0,0,0,0,0,0,1,1,0,Centro,Malasaña-Universidad,,October,Calle de San Bernardo,40.4279494,-3.7062604
7161,Flat,1325,0,40,,1,1,1,1,0,1,1,0,0,0,0,0,0,Centro,Sol,28013.0,November,8,40.4189103,-3.7014294
7162,Flat,2600,0,115,5.0,2,2,1,1,1,1,1,1,1,0,0,0,0,Centro,Palacio,,November,Plaza de España,40.42186895,-3.713090341506608
7163,Penthouse,3350,0,180,6.0,3,3,1,1,0,1,1,1,1,1,1,0,0,Centro,Chueca-Justicia,28004.0,November,Calle de Argensola,40.4261113,-3.6942911
7164,Flat,1700,0,54,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,28015.0,November,Calle de los Dos Amigos,40.4243961,-3.7106328
7165,Flat,3500,0,217,4.0,3,4,1,1,0,1,1,1,1,0,1,0,0,Centro,Huertas-Cortes,,November,,,
7166,Studio,1100,0,43,3.0,0,1,1,1,1,1,1,1,1,0,1,0,0,Centro,Chueca-Justicia,28004.0,August,Banco de España,40.4218088,-3.692572
7167,Flat,1800,0,74,3.0,2,2,1,1,1,1,1,0,1,0,1,0,0,Centro,Chueca-Justicia,28004.0,August,Banco de España,40.4218088,-3.692572
7168,Flat,1800,0,74,3.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Chueca-Justicia,28004.0,September,Banco de España,40.4218088,-3.692572
7169,Flat,2000,0,170,1.0,2,3,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,,September,Instituto de España,40.4250927,-3.707552
7170,Flat,1200,0,85,2.0,1,1,1,1,0,1,1,0,1,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,October,Calle del Amparo,40.4057632,-3.7000701
7171,Flat,2200,0,85,5.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,September,Calle de Santa Isabel,40.412352,-3.6995612
7172,Flat,2010,0,50,5.0,1,1,1,1,0,1,1,0,1,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,October,Calle de Atocha,40.4120613,-3.6986154
7173,Flat,2600,0,60,5.0,1,1,1,1,0,1,1,0,1,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,October,Calle de Atocha,40.4120613,-3.6986154
7174,Flat,1495,1,55,2.0,1,1,1,1,0,1,1,1,1,0,1,0,0,Centro,Malasaña-Universidad,28004.0,,Public,40.420977,-3.7040369
7175,Flat,1495,1,65,2.0,1,1,1,1,0,0,0,1,1,1,1,0,0,Centro,Malasaña-Universidad,28004.0,,Public,40.420977,-3.7040369
7176,Flat,2000,1,135,5.0,3,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Palacio,28013.0,,11,40.4200772,-3.7089918
7177,Flat,1400,0,60,4.0,1,1,1,1,0,1,1,1,1,1,1,0,1,Centro,Huertas-Cortes,,September,,,
7178,Flat,3040,0,131,3.0,2,3,1,1,0,1,1,0,1,0,1,0,0,Centro,Chueca-Justicia,28004.0,November,,,
7179,Flat,1850,0,59,,2,2,1,1,0,1,1,0,1,0,0,0,0,Centro,Lavapiés-Embajadores,28005.0,November,,,
7180,Studio,1360,1,48,4.0,0,1,1,1,0,1,1,1,1,0,1,1,0,Centro,Chueca-Justicia,28004.0,November,10,40.4221657,-3.6988693
7181,Flat,2250,0,56,4.0,1,1,1,1,0,1,1,0,1,1,1,0,0,Centro,Chueca-Justicia,28004.0,November,,,
7182,Flat,2700,0,150,4.0,2,2,1,1,1,1,1,1,0,0,1,0,0,Centro,Palacio,28013.0,November,El Anciano Rey de los Vinos,40.4154499,-3.7132643
7183,Studio,750,0,23,8.0,0,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,,October,Calle de la Princesa,40.4259215,-3.7128138
7184,Flat,1100,0,70,5.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,Calle de Santa Teresa,40.4258923,-3.6959231
7185,Flat,1950,0,54,3.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,,,
7186,Flat,2040,0,45,4.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,,,
7187,Flat,1400,0,100,1.0,2,2,1,1,0,1,1,0,0,0,0,0,0,Centro,Palacio,28013.0,November,,,
7188,Flat,2650,0,69,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,,,
7189,Flat,1630,0,50,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Centro,Palacio,28005.0,October,,,
7190,Flat,1335,0,60,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,28004.0,October,Calle de la Ballesta,40.422211,-3.7033428
7191,Flat,2035,0,70,1.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,28004.0,October,Calle del Molino de Viento,40.4238382,-3.7030487
7192,Flat,1150,0,53,4.0,2,1,1,1,0,1,1,1,1,0,1,1,0,Centro,Lavapiés-Embajadores,28012.0,October,Calle de Atocha,40.4120613,-3.6986154
7193,Studio,900,0,28,1.0,0,1,1,1,0,1,1,1,1,0,1,0,0,Centro,Malasaña-Universidad,28004.0,October,Calle de la Ballesta,40.422211,-3.7033428
7194,Flat,2200,0,65,5.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,,October,Calle de Fuencarral,40.4242584,-3.7006617
7195,Flat,4300,0,200,5.0,4,3,1,1,1,1,1,1,1,0,1,0,0,Centro,Huertas-Cortes,28014.0,November,,,
7196,Flat,1500,0,50,6.0,1,1,1,1,0,1,1,1,1,1,0,0,0,Centro,Chueca-Justicia,28004.0,November,Hostal Génova,40.4263262,-3.6936735
7197,Flat,1850,0,74,1.0,1,1,1,1,0,1,1,1,1,0,1,1,0,Centro,Malasaña-Universidad,28004.0,October,Calle del Desengaño,40.4209826,-3.7036787
7198,Flat,2548,0,70,2.0,1,2,1,1,0,1,1,0,1,0,0,0,0,Centro,Chueca-Justicia,28004.0,November,Calle de Piamonte,40.4230941,-3.6952276
7199,Flat,1075,0,80,1.0,2,1,1,1,0,0,0,1,1,0,1,0,0,Centro,Huertas-Cortes,28014.0,November,,,
7200,Flat,1600,0,84,1.0,2,2,1,1,0,1,1,1,1,0,0,0,0,Centro,Huertas-Cortes,28012.0,November,,,
7201,Flat,1090,1,27,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,October,32,40.409214,-3.6989104
7202,Flat,1350,0,50,1.0,1,1,1,1,0,1,1,1,1,0,1,0,0,Centro,Chueca-Justicia,28004.0,November,Calle de San Bartolomé,40.4222956,-3.6982723
7203,Flat,3050,0,80,3.0,1,1,1,1,0,1,1,1,1,0,1,0,0,Centro,Malasaña-Universidad,,September,Calle de Fuencarral,40.4218831,-3.700964216702471
7204,Flat,950,0,25,1.0,1,1,1,1,0,0,0,0,1,1,0,0,0,Centro,Malasaña-Universidad,,August,Calle del Pez,40.4237699,-3.7053919
7205,Flat,1400,1,92,3.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Sol,28005.0,October,Hong Kong 70,40.4137375,-3.7075566
7206,Studio,1500,0,25,2.0,0,1,1,1,0,1,1,0,1,0,0,0,0,Centro,Malasaña-Universidad,28015.0,November,Calle de San Hermenegildo,40.428333,-3.7079615
7207,Flat,3150,0,90,5.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Lavapiés-Embajadores,28012.0,November,Calle de Atocha,40.4120613,-3.6986154
7208,Flat,1050,0,47,5.0,1,1,1,1,0,1,1,0,1,1,0,0,0,Centro,Palacio,,October,Senado de España,40.4211638,-3.7117889
7209,Studio,1400,0,30,3.0,0,1,1,1,0,1,1,1,1,0,0,0,0,Centro,Palacio,28013.0,October,Calle de la Escalinata,40.4174971,-3.7093986
7210,Flat,1390,1,82,4.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Sol,,November,Adhesión de España a las Comunidades Europeas,40.4149176,-3.7060271
7211,Penthouse,2340,0,85,6.0,1,1,1,1,0,1,1,1,1,1,0,0,0,Centro,Lavapiés-Embajadores,28012.0,November,Calle de Atocha,40.4120613,-3.6986154
7212,Penthouse,3510,0,105,6.0,2,2,1,1,0,1,1,1,1,1,0,0,0,Centro,Lavapiés-Embajadores,28012.0,November,Calle de Atocha,40.4120613,-3.6986154
7213,Flat,1200,0,71,4.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Centro,Sol,28013.0,October,Calle de la Ternera,40.4193847,-3.7071332
7214,Flat,3000,0,185,5.0,2,2,1,1,0,1,1,1,1,0,0,0,0,Centro,Palacio,28013.0,October,3,40.4192379,-3.7100155
7215,Duplex,1800,0,110,5.0,2,2,1,1,0,1,1,1,1,0,0,0,0,Centro,Huertas-Cortes,28012.0,November,,,
7216,Flat,4900,0,492,1.0,5,6,1,1,1,1,1,0,1,1,1,0,0,Centro,Palacio,,November,Senado de España,40.4211638,-3.7117889
7217,Flat,950,0,68,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,September,Calle del Amparo,40.4057632,-3.7000701
7218,Duplex,1500,0,115,3.0,2,2,1,1,0,1,1,1,1,0,1,0,0,Centro,Malasaña-Universidad,,November,Calle de San Vicente Ferrer,40.4257608,-3.7038591
7219,Flat,1800,1,60,3.0,2,1,1,1,0,1,1,1,1,0,1,0,0,Centro,Sol,28012.0,October,Bodegas Melibea,40.415488,-3.7022561
7220,Studio,1240,1,60,0.0,0,1,1,1,0,1,1,0,0,1,0,0,0,Centro,Chueca-Justicia,28004.0,November,21,40.4227301,-3.6964386
7221,Flat,2025,0,60,4.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Centro,Lavapiés-Embajadores,28012.0,November,Calle de Atocha,40.4120613,-3.6986154
7222,Penthouse,1090,1,80,4.0,2,1,1,1,0,1,1,1,0,0,0,0,0,Centro,Malasaña-Universidad,28004.0,November,Calle de la Palma,40.426757,-3.7082559
