,type,price,deposit,private_owner,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,district,subdistrict,postalcode,last_update,Street,latitude,longitude
5230,Flat,3500,,False,175,,3rd,,east,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5231,Penthouse,1290,1.0,True,48,46.0,6th,,,0,1,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,2 November,,,
5232,Flat,1450,,False,91,,4th,1942.0,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Lista,nan,5 November,,,
5233,Flat,1600,2.0,False,75,72.0,4th,2000.0,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Castellana,nan,28 October,,,
5234,Penthouse,2700,2.0,False,114,100.0,6th,1999.0,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,4 November,,,
5235,Flat,1100,,False,50,,1st,,south,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,26 October,,,
5236,Flat,1050,,False,45,,3rd,1900.0,east,1,1,True,True,False,True,True,True,False,False,True,False,False,False,Barrio de Salamanca,Goya,nan,26 October,,,
5237,Flat,2000,1.0,True,110,90.0,3rd,,,4,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,24 October,,,
5238,Flat,3300,,False,151,,5th,1966.0,east,4,3,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,25 October,,,
5239,Flat,1200,,False,63,,7th,,west,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,nan,4 November,,,
5240,Studio,1250,1.0,False,32,30.0,1st,1950.0,west,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,5 November,,,
5241,Penthouse,1250,2.0,True,60,,4th,,east,1,1,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,1 November,,,
5242,Flat,1100,2.0,True,61,,1st,,south,1,1,True,True,False,True,True,False,True,True,False,False,False,False,Barrio de Salamanca,Lista,28006.0,24 October,,,
5243,Flat,1430,,False,58,,4th,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,28001.0,4 November,,,
5244,Flat,3300,,False,190,,4th,,east,3,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Castellana,nan,25 October,,,
5245,Penthouse,3000,,False,109,82.0,4th,1900.0,west,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,25 October,,,
5246,Penthouse,2700,,False,180,,8th,,,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,28 October,,,
5247,Flat,2300,1.0,False,150,130.0,4th,1950.0,west,4,2,True,True,False,True,True,False,True,True,False,True,False,False,Barrio de Salamanca,Guindalera,28028.0,24 October,,,
5248,Penthouse,2250,,False,115,,6th,,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,6 November,,,
5249,Penthouse,2900,,False,200,,7th,,,3,3,True,True,False,True,True,True,True,True,False,False,True,False,Barrio de Salamanca,Guindalera,28028.0,22 October,,,
5250,Flat,1300,,False,79,,4th,,,1,1,True,True,False,True,True,True,False,True,False,False,True,False,Barrio de Salamanca,Guindalera,28028.0,21 October,,,
5251,Penthouse,1400,,False,90,,5th,,east,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,22 October,,,
5252,Flat,985,,False,65,,3rd,,west,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,3 November,,,
5253,Flat,1195,,False,58,50.0,ground,,,1,1,True,True,False,True,True,False,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,5 November,,,
5254,Flat,1400,1.0,False,90,,2nd,,,3,2,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,22 October,,,
5255,Flat,3500,,True,175,,3rd,,east,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,26 October,,,
5256,Flat,3100,3.0,False,168,155.0,5th,1920.0,south,3,2,True,True,True,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Castellana,28006.0,5 November,,,
5257,Flat,2950,2.0,False,120,100.0,2nd,1984.0,south,2,3,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,3 November,,,
5258,Terraced,3300,,True,280,260.0,280,,,5,5,True,False,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Guindalera,28001.0,21 October,,,
5259,Flat,2400,,False,126,,3rd,,west,3,2,True,True,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Lista,28006.0,24 October,,,
5260,Duplex,4835,2.0,False,252,240.0,6th,,,3,4,True,True,True,True,True,True,True,False,False,False,True,False,Barrio de Salamanca,Goya,28009.0,6 November,,,
5261,Duplex,4000,,False,281,,1st,1932.0,north,5,4,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,19 October,,,
5262,Flat,1350,2.0,False,53,50.0,7th,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,nan,21 October,,,
5263,Flat,5500,,False,214,,4th,,,4,4,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,2 November,,,
5264,Flat,1150,1.0,True,60,50.0,1st,,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28001.0,20 October,,,
5265,Flat,8500,,False,290,,4th,,east,4,4,True,True,True,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Castellana,28006.0,5 November,,,
5266,Studio,1150,1.0,False,45,44.0,7th,,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,31 October,,,
5267,Flat,2600,,False,150,,5th,,,4,3,True,True,False,True,True,False,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5268,Flat,3550,1.0,False,123,,3rd,,,3,2,True,True,False,True,True,True,True,False,False,True,False,False,Barrio de Salamanca,Lista,nan,4 November,,,
5269,Flat,1200,1.0,False,76,70.0,2nd,1966.0,east,2,2,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,28 October,,,
5270,Flat,1450,2.0,False,90,,4th,,west,2,2,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Lista,nan,5 November,,,
5271,Flat,3900,1.0,False,138,,7th,1920.0,,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,6 November,,,
5272,Flat,1550,2.0,False,90,,4th,,west,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Lista,nan,5 November,,,
5273,Flat,2200,1.0,False,122,102.0,3rd,1965.0,east,3,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Castellana,nan,23 October,,,
5274,Flat,1500,,False,50,,2nd,,south,1,1,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,28001.0,18 October,,,
5275,Flat,3000,2.0,False,100,,3rd,,,2,2,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,26 October,,,
5276,Flat,2500,2.0,False,101,88.0,5th,1970.0,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,21 October,,,
5277,Flat,1300,2.0,False,84,67.0,4th,,,2,1,True,True,False,True,True,True,False,False,False,False,True,False,Barrio de Salamanca,Guindalera,nan,18 October,,,
5278,Flat,2200,2.0,False,110,105.0,6th,,west,2,2,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Castellana,28006.0,25 October,,,
5279,Flat,1750,2.0,False,120,105.0,1st,1970.0,north,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,3 November,,,
5280,Studio,750,1.0,False,25,,1st,,,0,1,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,19 October,,,
5281,Flat,850,,False,55,50.0,5th,,south,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,19 October,,,
5282,Penthouse,4000,,False,240,,8th,1957.0,south,4,3,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,3 November,,,
5283,Flat,1680,2.0,False,80,,1st,,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,28009.0,14 October,,,
5284,Flat,2250,1.0,False,127,120.0,2nd,,west,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,6 November,,,
5285,Flat,2200,,False,97,,3rd,,,3,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,14 October,,,
5286,Flat,1500,1.0,False,60,,4th,,,1,1,True,True,True,True,True,True,True,False,False,False,True,False,Barrio de Salamanca,Fuente del Berro,28028.0,5 November,,,
5287,Flat,3500,,False,197,,3rd,,,4,3,True,True,False,True,True,True,True,False,False,True,False,False,Barrio de Salamanca,Recoletos,nan,5 November,,,
5288,Flat,1000,,False,46,40.0,ground,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,nan,15 October,,,
5289,Flat,3500,,False,197,170.0,197,1971.0,,4,3,True,True,False,True,True,True,True,False,True,True,False,False,Barrio de Salamanca,Recoletos,nan,4 November,,,
5290,Flat,2600,,False,102,,,2009.0,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5291,Flat,4360,1.0,False,204,,3rd,1950.0,east,3,3,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,20 October,,,
5292,Flat,4835,2.0,False,253,252.0,4th,,,3,4,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,30 October,,,
5293,Flat,2700,1.0,False,135,120.0,3rd,,west,2,2,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,6 November,,,
5294,Studio,1250,,False,35,,1st,,east,0,1,True,True,False,True,True,False,True,False,False,True,False,False,Barrio de Salamanca,Guindalera,28028.0,3 November,,,
5295,Flat,1600,,False,110,,5th,1969.0,,2,2,True,True,False,True,True,False,True,False,False,True,False,False,Barrio de Salamanca,Castellana,nan,3 November,,,
5296,Flat,5700,1.0,False,290,280.0,6th,2012.0,west,3,4,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,24 October,,,
5297,Flat,2100,1.0,False,130,,4th,,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,6 October,,,
5298,Flat,4500,1.0,False,195,188.0,6th,,south,3,3,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 November,,,
5299,Flat,3300,1.0,False,158,150.0,4th,1936.0,south,3,3,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,nan,6 November,,,
5300,Flat,1600,2.0,True,110,95.0,7th,,east,1,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,28006.0,23 October,,,
5301,Flat,2300,2.0,False,120,,3rd,,,3,2,True,True,True,True,True,True,True,False,False,True,True,False,Barrio de Salamanca,Guindalera,28028.0,14 October,,,
5302,Flat,1950,1.0,False,62,58.0,2nd,,west,1,1,True,True,True,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Guindalera,28028.0,3 November,,,
5303,Flat,1710,,False,45,,1st,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,28 October,,,
5304,Flat,2100,,False,140,125.0,4th,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,4 October,,,
5305,Flat,3780,,False,141,,2nd,,,3,3,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,28 October,,,
5306,Flat,4050,,False,135,,1st,,,2,2,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Castellana,28001.0,28 October,,,
5307,Flat,3645,,False,80,,2nd,,,2,2,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,28009.0,28 October,,,
5308,Penthouse,10000,,False,275,,6th,1952.0,west,4,5,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Recoletos,28001.0,18 October,,,
5309,Flat,7500,,False,234,,8th,,west,4,4,True,True,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Castellana,nan,5 November,,,
5310,Flat,3700,2.0,False,195,,2nd,,south,4,4,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Lista,nan,29 October,,,
5311,Flat,7500,,False,187,,2nd,2022.0,west,3,3,True,True,True,True,True,True,True,True,False,False,True,False,Barrio de Salamanca,Recoletos,nan,20 October,,,
5312,Flat,1200,1.0,True,65,60.0,2nd,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,20 October,,,
5313,Flat,1600,1.0,False,107,,2nd,,,3,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,28006.0,14 October,,,
5314,Flat,4725,,False,140,,2nd,,,3,3,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,28 October,,,
5315,Penthouse,2200,,False,92,,6th,,east,1,1,True,True,False,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Castellana,nan,5 November,,,
5316,Flat,4750,1.0,False,142,,3rd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,29 October,,,
5317,Flat,4000,3.0,False,260,,8th,,south,4,3,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,6 October,,,
5318,Flat,2500,,False,97,,4th,2019.0,,2,2,True,True,False,False,False,False,True,False,True,False,False,False,Barrio de Salamanca,Goya,28009.0,3 November,,,
5319,Flat,1800,2.0,False,97,75.0,ground,,south,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,nan,6 November,,,
5320,Flat,2500,2.0,False,101,88.0,5th,1970.0,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,3 November,,,
5321,Flat,1100,,False,60,,1st,1970.0,east,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,3 November,,,
5322,Duplex,1350,2.0,True,65,,,,south,1,1,True,True,False,True,True,True,False,True,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,6 November,,,
5323,Flat,1200,,True,85,,2nd,,west,2,1,True,True,True,True,True,True,True,False,False,True,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5324,Penthouse,4000,1.0,False,224,197.0,8th,1957.0,east,4,3,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5325,Flat,3500,1.0,False,125,,1st,,,2,2,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,1 November,,,
5326,Flat,2000,2.0,False,116,,1st,1940.0,south,3,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28001.0,2 October,,,
5327,Flat,1300,1.0,False,55,54.0,1st,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,28006.0,27 September,,,
5328,Flat,2700,,False,120,,3rd,1925.0,,3,2,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 October,,,
5329,Flat,2250,1.0,False,127,,2nd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,20 October,,,
5330,Duplex,8000,,False,272,237.0,272,,,4,4,True,True,True,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,5 November,,,
5331,Flat,1200,,False,55,,ground,,west,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Lista,28006.0,3 November,,,
5332,Flat,5700,,False,158,,2nd,2020.0,south,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5333,Flat,4500,,False,126,,2nd,2020.0,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5334,Flat,4500,,False,132,,4th,2020.0,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5335,Flat,4500,,False,126,,4th,2020.0,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5336,Flat,5500,,False,233,,1st,2020.0,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Goya,nan,5 November,,,
5337,Flat,1500,1.0,False,110,96.0,4th,1975.0,,3,2,True,True,True,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,28006.0,6 November,,,
5338,Flat,1100,1.0,False,56,50.0,1st,1930.0,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 November,,,
5339,Flat,2700,,False,106,,2nd,1935.0,,2,3,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,5 November,,,
5340,Flat,1200,1.0,False,105,,1st,,south,5,2,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,19 September,,,
5341,Flat,1100,1.0,False,60,,1st,,west,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 November,,,
